year_month,destination_region,origin_country,arriving_passengers
2019-04,North,ARGENTINA,305
2019-04,North,ESTADOS UNIDOS DA AMÉRICA,5991
2019-04,North,GUIANA FRANCESA,320
2019-04,North,PANAMÁ,780
2019-04,North,PORTUGAL,2305
2019-04,North,SURINAME,1480
2019-04,North,VENEZUELA,430
2019-04,Northeast,ALEMANHA,1511
2019-04,Northeast,ARGENTINA,10790
2019-04,Northeast,CABO VERDE,847
2019-04,Northeast,ESPANHA,4686
2019-04,Northeast,ESTADOS UNIDOS DA AMÉRICA,10529
2019-04,Northeast,FRANÇA,2223
2019-04,Northeast,GUIANA FRANCESA,356
2019-04,Northeast,HOLANDA,3043
2019-04,Northeast,PANAMÁ,1705
2019-04,Northeast,PORTUGAL,19539
2019-04,Northeast,URUGUAI,1504
2019-04,South,ARGENTINA,13131
2019-04,South,CHILE,2013
2019-04,South,PANAMÁ,4045
2019-04,South,PARAGUAI,430
2019-04,South,PERU,5728
2019-04,South,PORTUGAL,3189
2019-04,South,URUGUAI,3053
2019-04,Southeast,ALEMANHA,25684
2019-04,Southeast,ANGOLA,4184
2019-04,Southeast,ARGENTINA,117419
2019-04,Southeast,BOLÍVIA,9282
2019-04,Southeast,BRASIL,399
2019-04,Southeast,CANADÁ,7625
2019-04,Southeast,CHILE,69433
2019-04,Southeast,CHINA,1125
2019-04,Southeast,COLÔMBIA,20076
2019-04,Southeast,EMIRADOS ÁRABES UNIDOS,14531
2019-04,Southeast,EQUADOR,1349
2019-04,Southeast,ESPANHA,38994
2019-04,Southeast,ESTADOS UNIDOS DA AMÉRICA,138479
2019-04,Southeast,ETIÓPIA,4095
2019-04,Southeast,FRANÇA,38774
2019-04,Southeast,HOLANDA,17095
2019-04,Southeast,ISRAEL,2487
2019-04,Southeast,ITÁLIA,29533
2019-04,Southeast,MARROCOS,3438
2019-04,Southeast,MARTINICA,171
2019-04,Southeast,MÉXICO,12656
2019-04,Southeast,PANAMÁ,28444
2019-04,Southeast,PARAGUAI,14567
2019-04,Southeast,PERU,25488
2019-04,Southeast,PORTUGAL,45517
2019-04,Southeast,QATAR,5647
2019-04,Southeast,REINO UNIDO,24443
2019-04,Southeast,REPÚBLICA DOMINICANA,1275
2019-04,Southeast,SUÍÇA,10704
2019-04,Southeast,TURQUIA,4571
2019-04,Southeast,UNKNOWN,106
2019-04,Southeast,URUGUAI,22907
2019-04,Southeast,VENEZUELA,50
2019-04,Southeast,ÁFRICA DO SUL,8591
2019-04,UNKNOWN,ARGENTINA,20468
2019-04,UNKNOWN,BRASIL,956586
2019-04,UNKNOWN,CHILE,5186
2019-04,UNKNOWN,CHINA,814
2019-04,UNKNOWN,EMIRADOS ÁRABES UNIDOS,3310
2019-04,UNKNOWN,ESPANHA,1032
2019-04,UNKNOWN,ETIÓPIA,1000
2019-04,UNKNOWN,ISRAEL,97
2019-04,UNKNOWN,PARAGUAI,2650
2019-04,UNKNOWN,PERU,4453
2019-04,UNKNOWN,QATAR,1643
2019-04,UNKNOWN,TURQUIA,3816
2019-05,Central-West,ARGENTINA,3811
2019-05,Central-West,ESTADOS UNIDOS DA AMÉRICA,13870
2019-05,Central-West,PANAMÁ,4322
2019-05,Central-West,PORTUGAL,5678
2019-05,Central-West,REPÚBLICA DOMINICANA,977
2019-05,North,ARGENTINA,224
2019-05,North,ESTADOS UNIDOS DA AMÉRICA,5960
2019-05,North,GUIANA FRANCESA,255
2019-05,North,PANAMÁ,1107
2019-05,North,PORTUGAL,883
2019-05,North,SURINAME,1257
2019-05,North,VENEZUELA,367
2019-05,Northeast,ALEMANHA,1365
2019-05,Northeast,ARGENTINA,7493
2019-05,Northeast,BRASIL,0
2019-05,Northeast,CABO VERDE,1003
2019-05,Northeast,ESPANHA,4150
2019-05,Northeast,ESTADOS UNIDOS DA AMÉRICA,8869
2019-05,Northeast,FRANÇA,2206
2019-05,Northeast,GUIANA FRANCESA,324
2019-05,Northeast,HOLANDA,2957
2019-05,Northeast,PANAMÁ,2080
2019-05,Northeast,PORTUGAL,19107
2019-05,Northeast,URUGUAI,522
2019-05,South,ARGENTINA,11030
2019-05,South,CHILE,2043
2019-05,South,PANAMÁ,4548
2019-05,South,PARAGUAI,303
2019-05,South,PERU,6182
2019-05,South,PORTUGAL,3609
2019-05,South,URUGUAI,2357
2019-05,Southeast,ALEMANHA,26088
2019-05,Southeast,ANGOLA,4022
2019-05,Southeast,ARGENTINA,110964
2019-05,Southeast,BOLÍVIA,8217
2019-05,Southeast,BRASIL,802
2019-05,Southeast,CANADÁ,8448
2019-05,Southeast,CHILE,69111
2019-05,Southeast,CHINA,1015
2019-05,Southeast,COLÔMBIA,23455
2019-05,Southeast,EMIRADOS ÁRABES UNIDOS,14184
2019-05,Southeast,EQUADOR,1113
2019-05,Southeast,ESPANHA,41322
2019-05,Southeast,ESTADOS UNIDOS DA AMÉRICA,161720
2019-05,Southeast,ETIÓPIA,4468
2019-05,Southeast,FRANÇA,39425
2019-05,Southeast,HOLANDA,16747
2019-05,Southeast,ISRAEL,2390
2019-05,Southeast,ITÁLIA,28287
2019-05,Southeast,MARROCOS,3641
2019-05,Southeast,MÉXICO,12130
2019-05,Southeast,PANAMÁ,32925
2019-05,Southeast,PARAGUAI,12952
2019-05,Southeast,PERU,28099
2019-05,Southeast,PORTUGAL,53798
2019-05,Southeast,QATAR,5934
2019-05,Southeast,REINO UNIDO,24592
2019-05,Southeast,REPÚBLICA DOMINICANA,1462
2019-05,Southeast,SUÍÇA,10394
2019-05,Southeast,TURQUIA,5417
2019-05,Southeast,UNKNOWN,204
2019-05,Southeast,URUGUAI,21521
2019-05,Southeast,VENEZUELA,58
2019-05,Southeast,ÁFRICA DO SUL,8741
2019-05,UNKNOWN,ARGENTINA,19596
2019-05,UNKNOWN,BRASIL,961502
2019-05,UNKNOWN,CHILE,4169
2019-05,UNKNOWN,CHINA,1157
2019-05,UNKNOWN,EMIRADOS ÁRABES UNIDOS,3627
2019-05,UNKNOWN,ESPANHA,1270
2019-05,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,1
2019-05,UNKNOWN,ETIÓPIA,863
2019-05,UNKNOWN,ISRAEL,138
2019-05,UNKNOWN,PANAMÁ,156
2019-05,UNKNOWN,PARAGUAI,2772
2019-05,UNKNOWN,PERU,4561
2019-05,UNKNOWN,QATAR,1696
2019-05,UNKNOWN,TURQUIA,4281
2019-05,UNKNOWN,UNKNOWN,264
2019-06,Central-West,ARGENTINA,3438
2019-06,Central-West,ESTADOS UNIDOS DA AMÉRICA,12219
2019-06,Central-West,MÉXICO,4
2019-06,Central-West,PANAMÁ,3573
2019-06,Central-West,PORTUGAL,5747
2019-06,North,ARGENTINA,321
2019-06,North,ESTADOS UNIDOS DA AMÉRICA,5468
2019-06,North,GUIANA FRANCESA,356
2019-06,North,PANAMÁ,997
2019-06,North,PORTUGAL,2135
2019-06,North,SURINAME,1250
2019-06,North,VENEZUELA,312
2019-06,Northeast,ALEMANHA,1918
2019-06,Northeast,ARGENTINA,9165
2019-06,Northeast,BRASIL,622
2019-06,Northeast,CABO VERDE,1862
2019-06,Northeast,ESPANHA,6274
2019-06,Northeast,ESTADOS UNIDOS DA AMÉRICA,10465
2019-06,Northeast,FRANÇA,2782
2019-06,Northeast,GUIANA FRANCESA,468
2019-06,Northeast,HOLANDA,2930
2019-06,Northeast,PANAMÁ,1411
2019-06,Northeast,PORTUGAL,22828
2019-06,Northeast,URUGUAI,691
2019-06,South,ARGENTINA,11292
2019-06,South,CHILE,1708
2019-06,South,PANAMÁ,4246
2019-06,South,PARAGUAI,360
2019-06,South,PERU,4741
2019-06,South,PORTUGAL,3698
2019-06,South,URUGUAI,3017
2019-06,Southeast,ALEMANHA,29281
2019-06,Southeast,ANGOLA,3573
2019-06,Southeast,ARGENTINA,105900
2019-06,Southeast,BOLÍVIA,9807
2019-06,Southeast,CANADÁ,8018
2019-06,Southeast,CHILE,74614
2019-06,Southeast,CHINA,866
2019-06,Southeast,COLÔMBIA,22325
2019-06,Southeast,EMIRADOS ÁRABES UNIDOS,13964
2019-06,Southeast,EQUADOR,1081
2019-06,Southeast,ESPANHA,43795
2019-06,Southeast,ESTADOS UNIDOS DA AMÉRICA,153341
2019-06,Southeast,ETIÓPIA,4000
2019-06,Southeast,FRANÇA,39216
2019-06,Southeast,HOLANDA,19087
2019-06,Southeast,ISRAEL,2516
2019-06,Southeast,ITÁLIA,29906
2019-06,Southeast,MARROCOS,4725
2019-06,Southeast,MÉXICO,11177
2019-06,Southeast,PANAMÁ,32420
2019-06,Southeast,PARAGUAI,12143
2019-06,Southeast,PERU,26280
2019-06,Southeast,PORTUGAL,65169
2019-06,Southeast,QATAR,6094
2019-06,Southeast,REINO UNIDO,28328
2019-06,Southeast,REPÚBLICA DOMINICANA,2116
2019-06,Southeast,SUÍÇA,10499
2019-06,Southeast,TURQUIA,5535
2019-06,Southeast,URUGUAI,22357
2019-06,Southeast,ÁFRICA DO SUL,8591
2019-06,UNKNOWN,ARGENTINA,15315
2019-06,UNKNOWN,BRASIL,957147
2019-06,UNKNOWN,CHILE,3478
2019-06,UNKNOWN,CHINA,1253
2019-06,UNKNOWN,COLÔMBIA,115
2019-06,UNKNOWN,EMIRADOS ÁRABES UNIDOS,2535
2019-06,UNKNOWN,ESPANHA,1676
2019-06,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,260
2019-06,UNKNOWN,ETIÓPIA,893
2019-06,UNKNOWN,ISRAEL,114
2019-06,UNKNOWN,PARAGUAI,2388
2019-06,UNKNOWN,PERU,4108
2019-06,UNKNOWN,QATAR,1410
2019-06,UNKNOWN,TURQUIA,3831
2019-06,UNKNOWN,URUGUAI,117
2019-07,Central-West,ARGENTINA,4649
2019-07,Central-West,ESTADOS UNIDOS DA AMÉRICA,10495
2019-07,Central-West,MÉXICO,2410
2019-07,Central-West,PANAMÁ,4473
2019-07,Central-West,PORTUGAL,7280
2019-07,North,ARGENTINA,486
2019-07,North,ESTADOS UNIDOS DA AMÉRICA,7763
2019-07,North,GUIANA FRANCESA,446
2019-07,North,PANAMÁ,1530
2019-07,North,PORTUGAL,2801
2019-07,North,SURINAME,1461
2019-07,North,VENEZUELA,496
2019-07,Northeast,ALEMANHA,2091
2019-07,Northeast,ARGENTINA,10691
2019-07,Northeast,BRASIL,633
2019-07,Northeast,CABO VERDE,5654
2019-07,Northeast,CHILE,612
2019-07,Northeast,ESPANHA,7420
2019-07,Northeast,ESTADOS UNIDOS DA AMÉRICA,16428
2019-07,Northeast,FRANÇA,3269
2019-07,Northeast,GUIANA FRANCESA,438
2019-07,Northeast,HOLANDA,4463
2019-07,Northeast,PANAMÁ,1975
2019-07,Northeast,PORTUGAL,29109
2019-07,Northeast,URUGUAI,592
2019-07,South,ARGENTINA,12856
2019-07,South,CHILE,2081
2019-07,South,PANAMÁ,3913
2019-07,South,PARAGUAI,529
2019-07,South,PERU,6076
2019-07,South,PORTUGAL,4567
2019-07,South,URUGUAI,3364
2019-07,Southeast,ALEMANHA,30540
2019-07,Southeast,ANGOLA,4892
2019-07,Southeast,ARGENTINA,147754
2019-07,Southeast,BOLÍVIA,10362
2019-07,Southeast,BRASIL,269
2019-07,Southeast,CANADÁ,9108
2019-07,Southeast,CHILE,98760
2019-07,Southeast,CHINA,700
2019-07,Southeast,COLÔMBIA,22022
2019-07,Southeast,EMIRADOS ÁRABES UNIDOS,19784
2019-07,Southeast,EQUADOR,1596
2019-07,Southeast,ESPANHA,47573
2019-07,Southeast,ESTADOS UNIDOS DA AMÉRICA,165975
2019-07,Southeast,ETIÓPIA,4528
2019-07,Southeast,FRANÇA,43502
2019-07,Southeast,HOLANDA,19553
2019-07,Southeast,ISRAEL,2657
2019-07,Southeast,ITÁLIA,31645
2019-07,Southeast,MARROCOS,8033
2019-07,Southeast,MÉXICO,12610
2019-07,Southeast,PANAMÁ,36080
2019-07,Southeast,PARAGUAI,17652
2019-07,Southeast,PERU,28193
2019-07,Southeast,PORTUGAL,76041
2019-07,Southeast,QATAR,6463
2019-07,Southeast,REINO UNIDO,31245
2019-07,Southeast,REPÚBLICA DOMINICANA,2935
2019-07,Southeast,SUÍÇA,12035
2019-07,Southeast,TURQUIA,7225
2019-07,Southeast,URUGUAI,22517
2019-07,Southeast,ÁFRICA DO SUL,9918
2019-07,UNKNOWN,ARGENTINA,17987
2019-07,UNKNOWN,BRASIL,1072162
2019-07,UNKNOWN,CHILE,3750
2019-07,UNKNOWN,CHINA,1397
2019-07,UNKNOWN,EMIRADOS ÁRABES UNIDOS,2797
2019-07,UNKNOWN,ESPANHA,1235
2019-07,UNKNOWN,ETIÓPIA,726
2019-07,UNKNOWN,ISRAEL,69
2019-07,UNKNOWN,PARAGUAI,4451
2019-07,UNKNOWN,PERU,4816
2019-07,UNKNOWN,QATAR,1459
2019-07,UNKNOWN,TURQUIA,2763
2019-07,UNKNOWN,URUGUAI,1168
2019-08,Central-West,ARGENTINA,3931
2019-08,Central-West,ESTADOS UNIDOS DA AMÉRICA,9770
2019-08,Central-West,MÉXICO,1737
2019-08,Central-West,PANAMÁ,4020
2019-08,Central-West,PORTUGAL,5840
2019-08,North,ARGENTINA,271
2019-08,North,BRASIL,239
2019-08,North,ESTADOS UNIDOS DA AMÉRICA,6095
2019-08,North,GUIANA FRANCESA,313
2019-08,North,PANAMÁ,1064
2019-08,North,PORTUGAL,2756
2019-08,North,SURINAME,1849
2019-08,North,VENEZUELA,607
2019-08,Northeast,ALEMANHA,1679
2019-08,Northeast,ARGENTINA,11373
2019-08,Northeast,BRASIL,920
2019-08,Northeast,CABO VERDE,4371
2019-08,Northeast,CHILE,665
2019-08,Northeast,ESPANHA,6765
2019-08,Northeast,ESTADOS UNIDOS DA AMÉRICA,12095
2019-08,Northeast,FRANÇA,2647
2019-08,Northeast,GUIANA FRANCESA,477
2019-08,Northeast,HOLANDA,3794
2019-08,Northeast,ILHAS CANÁRIAS,216
2019-08,Northeast,PANAMÁ,1695
2019-08,Northeast,PORTUGAL,24707
2019-08,Northeast,URUGUAI,720
2019-08,South,ARGENTINA,12331
2019-08,South,CHILE,1941
2019-08,South,PANAMÁ,4453
2019-08,South,PARAGUAI,313
2019-08,South,PERU,6179
2019-08,South,PORTUGAL,4149
2019-08,South,URUGUAI,2834
2019-08,Southeast,ALEMANHA,30916
2019-08,Southeast,ANGOLA,4583
2019-08,Southeast,ARGENTINA,122241
2019-08,Southeast,BOLÍVIA,10597
2019-08,Southeast,BRASIL,699
2019-08,Southeast,CANADÁ,7996
2019-08,Southeast,CHILE,90890
2019-08,Southeast,CHINA,578
2019-08,Southeast,COLÔMBIA,22632
2019-08,Southeast,EMIRADOS ÁRABES UNIDOS,16065
2019-08,Southeast,EQUADOR,1502
2019-08,Southeast,ESPANHA,43394
2019-08,Southeast,ESTADOS UNIDOS DA AMÉRICA,154097
2019-08,Southeast,ETIÓPIA,4389
2019-08,Southeast,FRANÇA,36927
2019-08,Southeast,HOLANDA,17848
2019-08,Southeast,ISRAEL,2657
2019-08,Southeast,ITÁLIA,28684
2019-08,Southeast,MARROCOS,5817
2019-08,Southeast,MÉXICO,11338
2019-08,Southeast,PANAMÁ,31464
2019-08,Southeast,PARAGUAI,14031
2019-08,Southeast,PERU,27117
2019-08,Southeast,PORTUGAL,67054
2019-08,Southeast,QATAR,6165
2019-08,Southeast,REINO UNIDO,29173
2019-08,Southeast,REPÚBLICA DOMINICANA,1963
2019-08,Southeast,SUÍÇA,11720
2019-08,Southeast,TURQUIA,6358
2019-08,Southeast,URUGUAI,23198
2019-08,Southeast,ÁFRICA DO SUL,11232
2019-08,UNKNOWN,ARGENTINA,16641
2019-08,UNKNOWN,BRASIL,1021863
2019-08,UNKNOWN,CANADÁ,256
2019-08,UNKNOWN,CHILE,3300
2019-08,UNKNOWN,CHINA,1647
2019-08,UNKNOWN,EMIRADOS ÁRABES UNIDOS,2515
2019-08,UNKNOWN,ESPANHA,1497
2019-08,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,5
2019-08,UNKNOWN,ETIÓPIA,808
2019-08,UNKNOWN,ISRAEL,98
2019-08,UNKNOWN,PARAGUAI,3251
2019-08,UNKNOWN,PERU,4615
2019-08,UNKNOWN,PORTUGAL,216
2019-08,UNKNOWN,QATAR,1361
2019-08,UNKNOWN,TURQUIA,3580
2019-08,UNKNOWN,URUGUAI,964
2019-09,Central-West,ARGENTINA,3901
2019-09,Central-West,BRASIL,129
2019-09,Central-West,ESTADOS UNIDOS DA AMÉRICA,8710
2019-09,Central-West,MÉXICO,985
2019-09,Central-West,PANAMÁ,3348
2019-09,Central-West,PORTO RICO,110
2019-09,Central-West,PORTUGAL,5146
2019-09,North,ARGENTINA,413
2019-09,North,BRASIL,117
2019-09,North,EQUADOR,50
2019-09,North,ESTADOS UNIDOS DA AMÉRICA,5172
2019-09,North,GUIANA FRANCESA,328
2019-09,North,PANAMÁ,865
2019-09,North,PORTUGAL,2511
2019-09,North,SURINAME,1928
2019-09,North,VENEZUELA,530
2019-09,Northeast,ALEMANHA,1885
2019-09,Northeast,ARGENTINA,14340
2019-09,Northeast,BRASIL,672
2019-09,Northeast,CABO VERDE,3315
2019-09,Northeast,CHILE,643
2019-09,Northeast,ESPANHA,5795
2019-09,Northeast,ESTADOS UNIDOS DA AMÉRICA,10933
2019-09,Northeast,FRANÇA,2314
2019-09,Northeast,GUIANA FRANCESA,315
2019-09,Northeast,HOLANDA,3209
2019-09,Northeast,PANAMÁ,1566
2019-09,Northeast,PORTUGAL,20829
2019-09,Northeast,URUGUAI,818
2019-09,South,ARGENTINA,11685
2019-09,South,BRASIL,142
2019-09,South,CHILE,2163
2019-09,South,PANAMÁ,3999
2019-09,South,PARAGUAI,205
2019-09,South,PERU,5968
2019-09,South,PORTUGAL,3661
2019-09,South,URUGUAI,2998
2019-09,Southeast,ALEMANHA,30701
2019-09,Southeast,ANGOLA,3653
2019-09,Southeast,ARGENTINA,112772
2019-09,Southeast,BOLÍVIA,9311
2019-09,Southeast,CANADÁ,8251
2019-09,Southeast,CHILE,75066
2019-09,Southeast,CHINA,737
2019-09,Southeast,COLÔMBIA,20271
2019-09,Southeast,EMIRADOS ÁRABES UNIDOS,16009
2019-09,Southeast,EQUADOR,1412
2019-09,Southeast,ESPANHA,41901
2019-09,Southeast,ESTADOS UNIDOS DA AMÉRICA,141906
2019-09,Southeast,ETIÓPIA,3817
2019-09,Southeast,FRANÇA,33992
2019-09,Southeast,HOLANDA,18597
2019-09,Southeast,ISRAEL,2703
2019-09,Southeast,ITÁLIA,29850
2019-09,Southeast,MARROCOS,4229
2019-09,Southeast,MÉXICO,11204
2019-09,Southeast,PANAMÁ,29682
2019-09,Southeast,PARAGUAI,10923
2019-09,Southeast,PERU,27028
2019-09,Southeast,PORTUGAL,64428
2019-09,Southeast,QATAR,5656
2019-09,Southeast,REINO UNIDO,27704
2019-09,Southeast,REPÚBLICA DOMINICANA,1375
2019-09,Southeast,SUÍÇA,11586
2019-09,Southeast,TURQUIA,6138
2019-09,Southeast,URUGUAI,22929
2019-09,Southeast,ÁFRICA DO SUL,12003
2019-09,UNKNOWN,ALEMANHA,286
2019-09,UNKNOWN,ARGENTINA,18094
2019-09,UNKNOWN,BRASIL,954688
2019-09,UNKNOWN,CHILE,4404
2019-09,UNKNOWN,CHINA,1285
2019-09,UNKNOWN,EMIRADOS ÁRABES UNIDOS,3630
2019-09,UNKNOWN,ESPANHA,1462
2019-09,UNKNOWN,ETIÓPIA,953
2019-09,UNKNOWN,HOLANDA,243
2019-09,UNKNOWN,ISRAEL,165
2019-09,UNKNOWN,PANAMÁ,391
2019-09,UNKNOWN,PARAGUAI,5825
2019-09,UNKNOWN,PERU,4499
2019-09,UNKNOWN,PORTUGAL,294
2019-09,UNKNOWN,QATAR,1843
2019-09,UNKNOWN,TURQUIA,3135
2019-09,UNKNOWN,URUGUAI,1217
2019-10,Central-West,ARGENTINA,3663
2019-10,Central-West,CHILE,1113
2019-10,Central-West,ESTADOS UNIDOS DA AMÉRICA,8834
2019-10,Central-West,MÉXICO,1414
2019-10,Central-West,PANAMÁ,4138
2019-10,Central-West,PORTUGAL,6349
2019-10,North,ARGENTINA,277
2019-10,North,BRASIL,36
2019-10,North,ESTADOS UNIDOS DA AMÉRICA,5513
2019-10,North,GUIANA FRANCESA,325
2019-10,North,PANAMÁ,1356
2019-10,North,PORTUGAL,2589
2019-10,North,SURINAME,1251
2019-10,North,VENEZUELA,461
2019-10,Northeast,ARGENTINA,10334
2019-10,Northeast,BRASIL,801
2019-10,Northeast,CABO VERDE,4544
2019-10,Northeast,CHILE,434
2019-10,Northeast,ESPANHA,6282
2019-10,Northeast,ESTADOS UNIDOS DA AMÉRICA,9804
2019-10,Northeast,FRANÇA,2846
2019-10,Northeast,GUIANA FRANCESA,441
2019-10,Northeast,HOLANDA,3407
2019-10,Northeast,PANAMÁ,1750
2019-10,Northeast,PORTUGAL,26680
2019-10,Northeast,URUGUAI,557
2019-10,South,ARGENTINA,10296
2019-10,South,CHILE,1772
2019-10,South,PANAMÁ,4138
2019-10,South,PARAGUAI,163
2019-10,South,PERU,6429
2019-10,South,PORTUGAL,3732
2019-10,South,URUGUAI,3133
2019-10,Southeast,ALEMANHA,31888
2019-10,Southeast,ANGOLA,4128
2019-10,Southeast,ARGENTINA,107935
2019-10,Southeast,BOLÍVIA,9163
2019-10,Southeast,BRASIL,921
2019-10,Southeast,CANADÁ,8938
2019-10,Southeast,CHILE,63553
2019-10,Southeast,CHINA,1002
2019-10,Southeast,COLÔMBIA,21038
2019-10,Southeast,EMIRADOS ÁRABES UNIDOS,17741
2019-10,Southeast,EQUADOR,497
2019-10,Southeast,ESPANHA,42767
2019-10,Southeast,ESTADOS UNIDOS DA AMÉRICA,160041
2019-10,Southeast,ETIÓPIA,3693
2019-10,Southeast,FRANÇA,36656
2019-10,Southeast,HOLANDA,19399
2019-10,Southeast,ISRAEL,2582
2019-10,Southeast,ITÁLIA,29280
2019-10,Southeast,MARROCOS,5346
2019-10,Southeast,MÉXICO,12096
2019-10,Southeast,PANAMÁ,30725
2019-10,Southeast,PARAGUAI,10549
2019-10,Southeast,PERU,26844
2019-10,Southeast,PORTUGAL,61263
2019-10,Southeast,QATAR,5478
2019-10,Southeast,REINO UNIDO,29785
2019-10,Southeast,REPÚBLICA DOMINICANA,1944
2019-10,Southeast,SUÍÇA,12477
2019-10,Southeast,TURQUIA,6712
2019-10,Southeast,URUGUAI,20961
2019-10,Southeast,ÁFRICA DO SUL,11463
2019-10,UNKNOWN,ALEMANHA,340
2019-10,UNKNOWN,ARGENTINA,14885
2019-10,UNKNOWN,BRASIL,907416
2019-10,UNKNOWN,CHILE,4413
2019-10,UNKNOWN,CHINA,1241
2019-10,UNKNOWN,EMIRADOS ÁRABES UNIDOS,4127
2019-10,UNKNOWN,ESPANHA,1699
2019-10,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,524
2019-10,UNKNOWN,ETIÓPIA,1624
2019-10,UNKNOWN,ISRAEL,189
2019-10,UNKNOWN,PANAMÁ,127
2019-10,UNKNOWN,PARAGUAI,2172
2019-10,UNKNOWN,PERU,4491
2019-10,UNKNOWN,QATAR,1941
2019-10,UNKNOWN,TURQUIA,2767
2019-10,UNKNOWN,UNKNOWN,203
2019-10,UNKNOWN,URUGUAI,1127
2019-11,Central-West,ARGENTINA,3503
2019-11,Central-West,CHILE,1520
2019-11,Central-West,ESPANHA,85
2019-11,Central-West,ESTADOS UNIDOS DA AMÉRICA,8183
2019-11,Central-West,GRÉCIA,170
2019-11,Central-West,MÉXICO,1657
2019-11,Central-West,PANAMÁ,4282
2019-11,Central-West,PERU,1160
2019-11,Central-West,PORTUGAL,5565
2019-11,North,ARGENTINA,283
2019-11,North,ESTADOS UNIDOS DA AMÉRICA,5431
2019-11,North,GUIANA FRANCESA,260
2019-11,North,PANAMÁ,1365
2019-11,North,PORTUGAL,1769
2019-11,North,SURINAME,1394
2019-11,North,VENEZUELA,541
2019-11,Northeast,ARGENTINA,10174
2019-11,Northeast,BRASIL,275
2019-11,Northeast,CABO VERDE,3650
2019-11,Northeast,CHILE,291
2019-11,Northeast,ESPANHA,5596
2019-11,Northeast,ESTADOS UNIDOS DA AMÉRICA,8770
2019-11,Northeast,FRANÇA,3993
2019-11,Northeast,GUIANA FRANCESA,470
2019-11,Northeast,HOLANDA,4478
2019-11,Northeast,PANAMÁ,1663
2019-11,Northeast,PORTUGAL,23152
2019-11,Northeast,URUGUAI,656
2019-11,South,ARGENTINA,10330
2019-11,South,BRASIL,53
2019-11,South,CHILE,2973
2019-11,South,PANAMÁ,4427
2019-11,South,PARAGUAI,320
2019-11,South,PERU,5982
2019-11,South,PORTUGAL,2648
2019-11,South,URUGUAI,3244
2019-11,Southeast,ALEMANHA,29221
2019-11,Southeast,ANGOLA,4257
2019-11,Southeast,ARGENTINA,108767
2019-11,Southeast,BOLÍVIA,9161
2019-11,Southeast,BRASIL,447
2019-11,Southeast,CANADÁ,7965
2019-11,Southeast,CHILE,54809
2019-11,Southeast,CHINA,1218
2019-11,Southeast,COLÔMBIA,19947
2019-11,Southeast,EMIRADOS ÁRABES UNIDOS,18130
2019-11,Southeast,EQUADOR,762
2019-11,Southeast,ESPANHA,41884
2019-11,Southeast,ESTADOS UNIDOS DA AMÉRICA,155975
2019-11,Southeast,ETIÓPIA,3885
2019-11,Southeast,FRANÇA,34342
2019-11,Southeast,HOLANDA,18172
2019-11,Southeast,ISRAEL,2428
2019-11,Southeast,ITÁLIA,27679
2019-11,Southeast,MARROCOS,4309
2019-11,Southeast,MÉXICO,14339
2019-11,Southeast,PANAMÁ,29759
2019-11,Southeast,PARAGUAI,11409
2019-11,Southeast,PERU,29182
2019-11,Southeast,PORTUGAL,52846
2019-11,Southeast,QATAR,5411
2019-11,Southeast,REINO UNIDO,28299
2019-11,Southeast,REPÚBLICA DOMINICANA,1934
2019-11,Southeast,SUÍÇA,11946
2019-11,Southeast,TURQUIA,6913
2019-11,Southeast,UNKNOWN,210
2019-11,Southeast,URUGUAI,21356
2019-11,Southeast,ÁFRICA DO SUL,11057
2019-11,UNKNOWN,ALEMANHA,53
2019-11,UNKNOWN,ARGENTINA,13174
2019-11,UNKNOWN,BRASIL,872953
2019-11,UNKNOWN,CABO VERDE,104
2019-11,UNKNOWN,CANADÁ,658
2019-11,UNKNOWN,CHILE,3551
2019-11,UNKNOWN,CHINA,1259
2019-11,UNKNOWN,EMIRADOS ÁRABES UNIDOS,3811
2019-11,UNKNOWN,ESLOVÁQUIA,104
2019-11,UNKNOWN,ESPANHA,873
2019-11,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,199
2019-11,UNKNOWN,ETIÓPIA,1450
2019-11,UNKNOWN,ISRAEL,178
2019-11,UNKNOWN,ITÁLIA,104
2019-11,UNKNOWN,JORDÂNIA,104
2019-11,UNKNOWN,MÉXICO,104
2019-11,UNKNOWN,PANAMÁ,142
2019-11,UNKNOWN,PERU,4333
2019-11,UNKNOWN,QATAR,2209
2019-11,UNKNOWN,RÚSSIA,104
2019-11,UNKNOWN,TURQUIA,1925
2019-11,UNKNOWN,UNKNOWN,205
2019-11,UNKNOWN,URUGUAI,1020
2019-11,UNKNOWN,ÍNDIA,104
2019-12,Central-West,ARGENTINA,3998
2019-12,Central-West,CHILE,1409
2019-12,Central-West,ESTADOS UNIDOS DA AMÉRICA,10318
2019-12,Central-West,MÉXICO,1643
2019-12,Central-West,PANAMÁ,3841
2019-12,Central-West,PARAGUAI,587
2019-12,Central-West,PERU,1395
2019-12,Central-West,PORTUGAL,6158
2019-12,North,ARGENTINA,215
2019-12,North,CABO VERDE,163
2019-12,North,ESTADOS UNIDOS DA AMÉRICA,7499
